start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,distribution_channel,user_language,consent,student,college_year,college_type,residence_current,resdence_other,reside_famliy,reside_friends,reside_so,reside_alone,reside_other,reside_text,relocate_covid,days_disrupt,relocate_problem,reloacte_help,sleep_covid,sleep_fall,sleep_stay,sleep_fatigued,sleep_nightmares,fatigue_decide,concentrate,optimistic,resilient,resilient_covid,relationships,humor,humor_help,friends,friends_help,faith,faith_help,self_care,motivation,self_esteem,energy,happiness,hopeful,life_sat,homework,forgetting,talk_covid,avoid_covid,spaced,sadness,lashed_out,people_talk,talk_helps,talk_dont,accept_changes,worried,support_peers,support_family,support_extend,support_staff,support_faculty,support_admin,reduced_contact,family_isolate,financial_trouble,family_essential,school_safe,negative_home,positive_home,negative_campus,positive_campus,coerce,threaten,safe_place,family_track,alcohol,marijuana,tobacco,drugs,other,other_text,pre_unsafe_home,pre_unsafe_community,pre_community_violence,pre_discrimination,break_in,post_unsafe_home,post_unsafe_community,post_community_violence,post_discrimination,post_none,post_increase,post_fear,cv_decision,ace_swear,swear_cope,ace_fear,fear_cope,ace_special,special_cope,ace_food,food_cope,ace_divorce,divorce_cope,ace_alcohol,alcohol_cope,ace_depressed,depressed_cope,ptsd,ptsd_time,ptsd_symptoms,ptsd_illness,ptsd_increase,post_intrusive,post_dreams,post_recurring,post_exposure,post_reactivity,post_thoughts,post_places,post_recall,post_interest,post_detach,post_affect,post_future,post_sleep,post_anger,post_concentrate,post_vigilance,post_startle,post_impair,ptsd_decrease,post_intrusive_d,post_dreams_d,post_recurring_d,post_exposure_d,post_reactivity_d,post_thoughts_d,post_places_d,post_recall_d,post_interest_d,post_detach_d,post_affect_d,post_future_d,post_sleep_d,post_anger_d,post_concentrate_d,post_vigilance_d,post_startle_d,post_impair_d,mental_illness,treatment,dependent,work,income_housing,unemployed,care_others,vulnerable,dependent_food,parent_unemployed,financial_worry,job_loss,rent,apply_unemployment,worry_school,no_worry,indepedent,personal_income,family_income,fin_aid,amount,age,gender,gender_other,ethnicity_white,ethnicity_black,ethnicity_native,ethnicity_asian,ethnicity_latinx,ethnicity_middle_east,ethnicity_hawaiian,ethnicity_other,ethnicity_text,parent_school,parent_job
2020-05-18T17:11:02Z,2020-05-18T17:30:33Z,0,100,1171,1,2020-05-18T17:30:33Z,R_1N486q7TcYQoGSo,anonymous,EN,1,1,1,4,1,,1,NA,NA,NA,NA,,3,3,1,2,5,2,1,9,2,2,17,5,4,4,4,1,3,4,5,2,NA,3,3,1,3,3,3,2,1,4,1,5,2,2,3,2,2,4,5,1,3,3,3,1,1,1,1,27,1,21,4,1,5,1,3,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,5,2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,3,2,NA,NA,3,5,NA,NA,NA,1,NA,2,NA,5,2,NA,NA,2,,1,NA,NA,NA,NA,NA,NA,NA,,3,1
2020-05-18T17:29:59Z,2020-05-18T17:40:26Z,0,100,627,1,2020-05-18T17:40:27Z,R_YaBV5SJz4YlVC1j,anonymous,EN,1,1,1,4,1,,1,NA,NA,NA,NA,,3,3,2,2,3,2,2,6,1,1,16,2,3,3,4,2,NA,4,5,2,NA,3,2,4,3,4,3,2,NA,5,5,2,5,4,2,1,3,2,2,5,4,3,1,2,2,2,1,27,6,21,3,1,4,2,4,2,4,1,2,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,NA,1,2,NA,NA,3,4,1,NA,1,1,NA,2,NA,5,2,NA,47,2,,1,NA,NA,NA,NA,NA,NA,NA,,7,1
2020-05-18T17:46:35Z,2020-05-18T17:56:12Z,0,100,576,1,2020-05-18T17:56:13Z,R_3qCAvjj17THdF6o,anonymous,EN,1,1,6,4,1,,1,NA,NA,NA,NA,,3,4,2,3,5,1,1,9,2,2,17,3,4,4,3,1,3,5,NA,2,NA,3,2,5,3,2,3,2,1,5,5,1,2,1,2,2,4,4,1,3,5,3,2,3,4,1,3,27,1,21,4,3,2,1,5,2,6,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,1,5,2,NA,1,NA,2,NA,1,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,1,2,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,5,1,2,47,2,,NA,NA,NA,NA,1,NA,NA,NA,,6,1
2020-05-18T17:49:57Z,2020-05-18T17:59:29Z,0,100,571,1,2020-05-18T17:59:29Z,R_1guxJfh9yUG4fD5,anonymous,EN,1,1,6,4,1,,1,NA,NA,NA,NA,,2,2,2,2,4,2,1,7,2,1,15,2,4,4,4,1,4,4,5,2,NA,3,3,2,3,3,2,2,2,3,4,2,3,1,2,2,4,3,2,1,3,3,2,3,3,2,2,28,6,22,3,1,3,1,1,2,4,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,3,3,2,NA,NA,3,4,NA,NA,NA,NA,1,2,NA,3,2,NA,47,2,,1,NA,NA,NA,NA,NA,NA,NA,,3,1
2020-05-18T17:54:29Z,2020-05-18T18:11:22Z,0,100,1013,1,2020-05-18T18:11:23Z,R_3RjTWcpswzBdL8f,anonymous,EN,1,1,2,3,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,3,2,3,8,1,3,15,2,2,2,3,1,4,4,4,1,3,3,3,3,2,2,2,3,2,2,3,4,2,2,2,2,3,4,2,3,3,4,2,2,4,1,2,27,6,22,3,1,3,4,1,2,4,2,2,1,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,2,1,2,NA,NA,3,4,1,NA,NA,NA,NA,2,NA,5,2,NA,NA,2,,1,NA,NA,NA,NA,NA,NA,NA,,3,1
2020-05-18T18:18:38Z,2020-05-18T18:37:24Z,0,100,1125,1,2020-05-18T18:37:24Z,R_1ltOwstKRqfBXwX,anonymous,EN,1,1,6,4,1,,1,NA,NA,NA,NA,,1,NA,2,3,2,2,2,8,1,3,15,4,4,4,2,1,4,4,4,2,NA,3,4,2,3,3,2,2,2,2,4,2,4,1,3,2,2,4,2,2,4,3,2,1,2,1,1,27,6,22,2,4,2,1,1,2,2,2,2,1,NA,NA,NA,NA,,1,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,1,4,1,4,1,2,1,1,1,3,1,3,1,4,1,2 years,6,2,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,NA,NA,3,3,NA,NA,1,NA,NA,2,NA,5,1,1,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,4,8
2020-05-18T19:19:11Z,2020-05-18T19:29:08Z,0,100,597,1,2020-05-18T19:29:08Z,R_1CBl6FEqPgdTUpX,anonymous,EN,1,1,6,4,3,,NA,NA,NA,1,NA,,1,NA,NA,NA,5,2,2,10,2,3,17,1,2,1,2,1,2,4,5,2,NA,1,1,2,1,1,3,2,NA,2,4,3,1,1,3,4,4,2,3,1,1,1,1,1,1,1,5,28,1,22,3,5,1,3,3,1,2,3,1,1,1,NA,NA,NA,,1,1,1,NA,1,1,NA,NA,NA,NA,4,3,4,1,5,2,NA,1,5,2,NA,2,NA,1,3,1,5,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,1,2,NA,NA,3,4,1,NA,NA,NA,NA,2,NA,5,2,NA,47,2,,1,NA,NA,NA,NA,NA,NA,NA,,3,1
2020-05-11T20:10:20Z,2020-05-11T20:15:57Z,0,7,337,0,2020-05-18T20:16:01Z,R_2rN4kJLipzNs4u0,anonymous,EN,0,1,2,4,2,,1,NA,NA,NA,NA,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
2020-05-18T20:22:04Z,2020-05-18T20:33:52Z,0,100,707,1,2020-05-18T20:33:52Z,R_2S2kdxR4MPJcxRI,anonymous,EN,1,1,6,4,1,,1,NA,NA,NA,NA,,2,2,2,2,4,2,4,10,2,1,12,5,5,4,3,1,2,4,4,2,NA,2,3,2,2,3,3,3,4,4,4,2,4,2,4,1,4,4,1,2,3,5,4,4,4,2,1,27,1,21,4,1,5,1,5,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,1,2,NA,NA,3,5,1,NA,NA,1,NA,2,NA,5,1,1,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,1
2020-05-18T22:46:40Z,2020-05-18T23:03:15Z,0,100,994,1,2020-05-18T23:03:16Z,R_Os2gilaUcmvCpNL,anonymous,EN,1,1,4,3,6,,NA,NA,NA,NA,1,Spouse and children,1,NA,NA,NA,1,5,4,9,1,4,16,4,4,4,4,1,4,4,4,1,5,2,2,1,2,2,2,3,2,2,3,2,2,2,2,2,3,4,4,1,4,4,4,2,2,2,4,28,6,22,4,1,4,2,2,2,4,1,2,NA,NA,NA,NA,NA,,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,2,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,1 year,4,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1,1,3,1,2,1,4,1,NA,1,NA,NA,NA,1,2,NA,1,2,49,2,,1,NA,NA,NA,NA,NA,NA,NA,,2,1
2020-05-19T06:27:22Z,2020-05-19T06:40:21Z,0,100,778,1,2020-05-19T06:40:21Z,R_3fUcTWYTtZe9YoC,anonymous,EN,1,1,6,4,1,,1,NA,NA,NA,NA,,2,5,2,3,3,5,4,9,1,3,17,4,4,4,3,2,NA,4,5,2,NA,3,4,2,3,3,1,3,1,2,4,2,2,2,2,2,3,4,2,2,4,4,3,1,2,2,1,27,1,22,3,1,4,2,2,2,4,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,2,1,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,3,2,NA,NA,3,4,NA,NA,NA,NA,1,2,NA,5,2,NA,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,1
2020-05-19T08:42:29Z,2020-05-19T08:50:21Z,0,100,471,1,2020-05-19T08:50:21Z,R_2anvApJ9cLuVxen,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,5,2,2,3,1,1,6,2,1,16,4,4,4,3,1,5,4,5,2,NA,3,2,3,4,3,2,2,3,2,2,2,4,1,5,2,4,5,2,1,5,2,1,3,3,2,1,28,6,22,3,1,1,1,1,2,4,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,3,2,NA,NA,3,4,NA,NA,NA,1,NA,2,NA,5,1,1,42,1,,1,NA,NA,NA,NA,NA,NA,NA,,7,1
2020-05-19T13:40:56Z,2020-05-19T13:52:20Z,0,100,683,1,2020-05-19T13:52:20Z,R_cNsOZ7gV483m4dX,anonymous,EN,1,1,6,4,1,,1,NA,NA,NA,NA,,3,4,1,3,5,3,2,10,1,2,17,3,4,4,4,1,4,4,4,2,NA,3,1,3,3,2,1,2,1,1,5,1,1,1,2,2,5,4,3,2,5,4,3,1,1,1,2,27,6,22,4,1,3,1,3,2,4,1,2,NA,NA,NA,NA,NA,,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,2,3,2,NA,2,NA,2,NA,2,NA,1,2,1,2,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,1,2,NA,NA,3,3,NA,NA,1,NA,NA,2,NA,6,1,1,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,7,1
2020-05-19T15:04:32Z,2020-05-19T15:13:02Z,0,100,509,1,2020-05-19T15:13:02Z,R_2V4pZ0P1wMRm2sG,anonymous,EN,1,1,4,4,1,,1,NA,NA,NA,NA,,1,NA,2,1,4,3,2,6,2,1,17,3,3,4,2,1,4,5,NA,1,4,3,2,2,3,3,2,2,1,3,1,3,2,2,3,2,2,NA,2,2,4,5,3,3,4,4,1,28,6,22,4,3,3,3,3,2,4,1,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,2,NA,2,NA,2,NA,2,NA,2,NA,1,3,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,1,2,NA,NA,3,1,1,1,NA,NA,NA,2,NA,3,2,NA,45,1,,NA,NA,NA,1,NA,NA,NA,NA,,4,1
2020-05-20T22:02:29Z,2020-05-20T22:09:35Z,0,100,425,1,2020-05-20T22:09:35Z,R_1i9bGzxrXpjSKkb,anonymous,EN,1,1,2,3,1,,1,NA,NA,NA,NA,,3,5,1,3,5,4,4,8,1,2,16,3,3,2,4,1,4,4,5,2,NA,2,3,3,2,2,2,3,2,2,4,2,2,3,4,1,4,3,2,2,5,3,4,3,4,2,3,28,1,22,4,2,3,1,4,2,4,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,3,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,3,2,NA,NA,3,4,NA,NA,NA,NA,1,2,NA,5,1,1,42,2,,NA,NA,NA,1,NA,NA,NA,NA,,3,1
2020-05-20T22:26:27Z,2020-05-20T22:36:27Z,0,100,599,1,2020-05-20T22:36:27Z,R_2e8PxhvBmTckruG,anonymous,EN,1,1,1,4,2,,1,NA,NA,NA,NA,,3,2,NA,NA,4,1,2,8,1,2,17,4,4,4,3,1,4,4,4,2,NA,2,2,4,3,3,2,3,1,3,4,4,2,3,4,2,3,4,2,4,4,5,4,1,2,1,1,28,1,21,3,1,5,1,5,2,4,1,2,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,3,3,2,NA,NA,3,5,NA,NA,NA,1,NA,2,NA,5,2,NA,47,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,2
2020-05-20T22:33:21Z,2020-05-20T22:41:37Z,0,100,495,1,2020-05-20T22:41:37Z,R_1PbKXKBjco3IFuZ,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,3,3,2,3,1,5,4,10,2,4,17,3,4,4,2,1,5,4,5,1,2,2,2,2,1,2,2,2,2,3,1,3,1,1,4,2,3,5,2,1,2,3,1,1,1,1,5,28,6,22,3,3,3,3,3,NA,3,1,2,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,1,3,1,3,2,NA,2,NA,2,NA,1,2,1,3,1,Only for a few months,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,2,NA,NA,3,3,1,NA,NA,1,NA,2,NA,4,1,1,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-05-20T22:44:56Z,2020-05-20T22:56:50Z,0,100,713,1,2020-05-20T22:56:50Z,R_3JD863kvyAcFi4R,anonymous,EN,1,1,2,3,1,,1,NA,NA,NA,1,Siblings,2,8,1,3,2,2,4,8,2,2,17,2,4,4,3,1,4,4,5,2,NA,3,1,2,2,2,1,2,2,5,4,2,1,5,5,1,5,4,3,1,2,2,1,1,1,1,1,28,6,21,4,NA,NA,NA,NA,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,1,NA,1,NA,5,2,4,2,NA,2,NA,1,1,2,NA,1,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,NA,2,2,NA,NA,2,3,NA,NA,NA,1,NA,2,NA,2,1,1,42,2,,NA,NA,NA,1,NA,NA,NA,NA,,5,2
2020-05-20T22:55:57Z,2020-05-20T23:04:51Z,0,100,533,1,2020-05-20T23:04:51Z,R_3HjmogcFFexDsWW,anonymous,EN,1,1,1,2,1,,1,NA,NA,NA,NA,,1,NA,1,3,2,2,1,9,2,3,16,3,2,4,3,1,3,4,4,2,NA,2,1,1,1,1,3,3,2,5,5,2,2,2,5,2,4,3,1,5,3,3,1,4,3,4,1,28,1,21,3,3,3,3,3,2,NA,3,1,NA,NA,NA,NA,NA,,NA,1,1,1,NA,NA,1,NA,NA,NA,3,3,3,1,1,1,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1,3,3,2,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,5,2,NA,47,2,,NA,NA,NA,1,NA,NA,NA,NA,,6,1
2020-05-20T22:49:34Z,2020-05-20T23:09:33Z,0,100,1198,1,2020-05-20T23:09:33Z,R_3szG2B6HEOlInDk,anonymous,EN,1,1,2,3,1,,1,NA,NA,NA,NA,,3,4,2,3,5,4,2,10,1,3,16,4,5,4,3,2,NA,4,4,1,2,2,4,2,1,2,2,2,4,4,5,3,3,2,5,2,4,5,2,3,4,4,1,3,1,2,5,28,6,21,4,1,4,1,2,1,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,2,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,1,2,NA,NA,3,1,1,1,NA,1,NA,2,NA,5,1,1,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-05-20T23:04:20Z,2020-05-20T23:09:42Z,0,100,322,1,2020-05-20T23:09:43Z,R_27wA4tmP7Z4Y0SU,anonymous,EN,1,1,1,3,1,,1,NA,NA,NA,NA,,3,3,2,1,4,4,4,10,2,5,17,2,4,4,3,1,4,4,5,1,4,2,1,2,3,3,2,2,1,3,5,1,4,2,2,2,4,2,2,1,5,5,3,5,5,1,1,27,1,22,4,1,5,1,5,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,3,2,NA,NA,3,1,NA,NA,NA,1,NA,2,NA,4,1,1,47,2,,NA,NA,NA,1,NA,NA,NA,NA,,8,1
2020-05-20T23:07:09Z,2020-05-20T23:18:54Z,0,100,704,1,2020-05-20T23:18:54Z,R_3PGFdKOPg9yrbob,anonymous,EN,1,1,1,3,1,,1,NA,1,NA,NA,,2,5,2,3,3,4,2,10,2,2,17,2,4,4,2,1,4,4,2,2,NA,2,1,2,1,3,2,2,1,3,4,2,1,1,2,2,3,4,2,2,3,5,2,1,2,2,1,28,6,22,3,3,3,3,3,2,3,1,2,NA,NA,NA,NA,NA,,1,1,1,NA,NA,1,1,1,NA,NA,2,3,4,1,4,1,3,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,NA,1,2,NA,NA,1,1,NA,NA,NA,1,NA,2,NA,6,1,1,47,2,,1,NA,NA,1,NA,NA,NA,NA,,3,4
2020-05-20T22:55:44Z,2020-05-20T23:22:52Z,0,100,1627,1,2020-05-20T23:22:52Z,R_PziykLi219f9eqB,anonymous,EN,1,1,2,3,1,,1,NA,NA,NA,NA,,3,5,2,2,2,4,3,9,1,4,12,2,4,4,2,1,4,4,5,2,NA,3,5,1,2,1,1,2,2,2,4,NA,2,2,2,3,3,5,3,2,3,3,1,1,1,1,1,27,1,21,3,4,2,3,3,2,2,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,3,1,2,2,NA,1,2,2,NA,2,NA,1,5,1,3,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,1,2,NA,NA,3,5,1,NA,NA,NA,NA,2,NA,5,1,1,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,8,1
2020-05-20T23:00:16Z,2020-05-21T00:40:08Z,0,100,5992,1,2020-05-21T00:40:09Z,R_2XhfGDiid1Ug1x9,anonymous,EN,1,1,6,2,1,,1,NA,NA,NA,NA,,1,NA,2,1,4,2,2,7,2,3,15,3,3,2,2,1,4,5,NA,2,NA,5,2,2,3,3,1,4,2,4,2,2,3,2,3,2,2,4,2,2,4,4,3,1,4,1,1,28,1,22,5,1,1,NA,1,2,6,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,5,1,3,2,NA,2,NA,2,NA,2,NA,2,NA,1,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,3,2,NA,NA,3,4,NA,NA,NA,NA,1,1,1,NA,2,NA,45,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,6
